Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR13125793,2021-05-25 18:22:32,2020-11-24 12:12:37,55844593,2010405348,0,36,1360,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125793/SRR13125793.lite.1,SRX9567750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7762758,SAMN16882192,simple,95641,Methylotuvimicrobium buryatense,GSM4932970,,,,,,,no,,,,,GEO,SRA1163251,,public,F28C40709D9F35798AAD911F526EEC9E,3C60AD06EA832A7373391D47A5F20BDD
SRR13125794,2021-05-25 18:22:32,2020-11-24 11:59:06,4307871,155083356,0,36,109,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125794/SRR13125794.lite.1,SRX9567751,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7771328,SAMN16882191,simple,95641,Methylotuvimicrobium buryatense,GSM4932971,,,,,,,no,,,,,GEO,SRA1163251,,public,A0CB6515DA36968D876035122DA6685E,0E98FF15347D896FBC8244C3DCC94078
SRR13125795,2021-05-25 18:22:32,2020-11-24 11:59:08,4570810,164549160,0,36,116,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125795/SRR13125795.lite.1,SRX9567752,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7771809,SAMN16882190,simple,95641,Methylotuvimicrobium buryatense,GSM4932972,,,,,,,no,,,,,GEO,SRA1163251,,public,E89766C36C839822501E3AC88AE33F76,7A5BF8428B205BEE7F6C275450282448
SRR13125796,2021-05-25 18:22:32,2020-11-24 12:05:43,40897711,1472317596,0,36,995,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125796/SRR13125796.lite.1,SRX9567753,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7776183,SAMN16882189,simple,95641,Methylotuvimicrobium buryatense,GSM4932973,,,,,,,no,,,,,GEO,SRA1163251,,public,1F77363506040182E4AC06C762AAA970,4555C853B070163637143A7B322B635A
SRR13125797,2021-05-25 18:22:32,2020-11-24 11:59:01,4689338,168816168,0,36,119,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125797/SRR13125797.lite.1,SRX9567754,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7768520,SAMN16882188,simple,95641,Methylotuvimicrobium buryatense,GSM4932974,,,,,,,no,,,,,GEO,SRA1163251,,public,9EAA598A249FB5517C82972220684103,92B84E79C66680135B59F7F5FCDB6E65
SRR13125798,2021-05-25 18:22:32,2020-11-24 11:59:07,5068219,182455884,0,36,129,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125798/SRR13125798.lite.1,SRX9567755,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7770184,SAMN16882187,simple,95641,Methylotuvimicrobium buryatense,GSM4932975,,,,,,,no,,,,,GEO,SRA1163251,,public,52FBCADCC56376AE9F2084BBB6DFBDEF,7FBCDF9A125EB3A3CC24889A5C49606B
SRR13125799,2021-05-25 18:22:32,2020-11-24 11:59:25,7258015,261288540,0,36,166,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125799/SRR13125799.lite.1,SRX9567756,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7772236,SAMN16882186,simple,95641,Methylotuvimicrobium buryatense,GSM4932976,,,,,,,no,,,,,GEO,SRA1163251,,public,B60D0F890FD8C0E13D65D179F3044F0F,268630965CD495253C5C1B5F2A072394
SRR13125800,2021-05-25 18:22:32,2020-11-24 11:59:59,5466558,393592176,0,72,188,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125800/SRR13125800.lite.1,SRX9567757,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7773090,SAMN16882185,simple,95641,Methylotuvimicrobium buryatense,GSM4932977,,,,,,,no,,,,,GEO,SRA1163251,,public,29E970C87FA87172EE0AD66B212DDEC7,24F760688AC467E59D7FAA895E73AC4A
SRR13125801,2021-05-25 18:22:32,2020-11-24 11:59:52,5009653,360695016,0,72,173,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125801/SRR13125801.lite.1,SRX9567758,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7771309,SAMN16882184,simple,95641,Methylotuvimicrobium buryatense,GSM4932978,,,,,,,no,,,,,GEO,SRA1163251,,public,1A56F9A0AD648BC8309DFC3BD9D8BBC7,812A865DCFF2DA3805B03D5F628DED8D
SRR13125802,2021-05-25 18:22:32,2020-11-24 11:59:55,5222973,376054056,0,72,182,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125802/SRR13125802.lite.1,SRX9567759,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7759393,SAMN16882183,simple,95641,Methylotuvimicrobium buryatense,GSM4932979,,,,,,,no,,,,,GEO,SRA1163251,,public,2A55C1EE2D84DF9F60FD0D2AE83DE072,E436F7165DE896F6B8A73CF92B08FEEA
SRR13125803,2021-05-25 18:22:32,2020-11-24 11:59:54,3824465,275361480,0,72,133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125803/SRR13125803.lite.1,SRX9567760,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7762712,SAMN16882182,simple,95641,Methylotuvimicrobium buryatense,GSM4932980,,,,,,,no,,,,,GEO,SRA1163251,,public,403F6DE20EC4B3C8D5BFA7B52EF2CE81,74593E44ECD45719EED3476EF1A0E1F9
SRR13125804,2021-05-25 18:22:33,2020-11-24 11:59:51,3658564,263416608,0,72,126,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125804/SRR13125804.lite.1,SRX9567766,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7765722,SAMN16882177,simple,95641,Methylotuvimicrobium buryatense,GSM4932981,,,,,,,no,,,,,GEO,SRA1163251,,public,8C3C51856AF04C151887D4C295CC2442,53352A73A7B1B0CE02F1342194119D4D
SRR13125805,2021-05-25 18:22:33,2020-11-24 12:00:21,4716988,339623136,0,72,162,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125805/SRR13125805.lite.1,SRX9567767,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7764590,SAMN16882181,simple,95641,Methylotuvimicrobium buryatense,GSM4932982,,,,,,,no,,,,,GEO,SRA1163251,,public,3CAF59E03E6C3C15322B85D396C55EB1,0186CB59480AF8D704F4BADF04E579E5
SRR13125806,2021-05-25 18:22:33,2020-11-24 12:00:19,4424351,318553272,0,72,152,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125806/SRR13125806.lite.1,SRX9567768,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7763466,SAMN16882180,simple,95641,Methylotuvimicrobium buryatense,GSM4932983,,,,,,,no,,,,,GEO,SRA1163251,,public,DC4A4A896C1469953DB9DBC228C97BBA,C3A99B9904917A7CE8FB42FDB1ACDFCB
SRR13125807,2021-05-25 18:22:33,2020-11-24 12:00:34,17508318,630299448,0,36,261,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125807/SRR13125807.lite.1,SRX9567769,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7771471,SAMN16882179,simple,95641,Methylotuvimicrobium buryatense,GSM4932984,,,,,,,no,,,,,GEO,SRA1163251,,public,82E497B845707D686654075F59255926,622673C8285E18C26557920D861D0F59
SRR13125808,2021-05-25 18:22:33,2020-11-24 12:02:26,34793524,1252566864,0,36,535,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125808/SRR13125808.lite.1,SRX9567770,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7762294,SAMN16882178,simple,95641,Methylotuvimicrobium buryatense,GSM4932985,,,,,,,no,,,,,GEO,SRA1163251,,public,8EF6F85FD09F0B37FD77B8D0884AD832,1B884BEC5970F662145C1F0B20102EE0
SRR13125809,2021-05-25 18:22:33,2020-11-24 12:01:16,19269354,693696744,0,36,313,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125809/SRR13125809.lite.1,SRX9567771,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7757989,SAMN16882214,simple,95641,Methylotuvimicrobium buryatense,GSM4932986,,,,,,,no,,,,,GEO,SRA1163251,,public,1BC318B897A0FBDB45A33806C2C91162,8AD80B85B586D8A43823CFFBDE8598B0
SRR13125810,2021-05-25 18:22:33,2020-11-24 12:01:02,19164800,689932800,0,36,282,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125810/SRR13125810.lite.1,SRX9567772,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7767185,SAMN16882213,simple,95641,Methylotuvimicrobium buryatense,GSM4932987,,,,,,,no,,,,,GEO,SRA1163251,,public,158C10DE8CB43708D7139DFFCBC2A417,464282C68BAEADA2CFD12D3BA8B87D4D
SRR13125811,2021-05-25 18:22:33,2020-11-24 12:01:12,7024242,505745424,0,72,189,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125811/SRR13125811.lite.1,SRX9567773,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7774606,SAMN16882212,simple,95641,Methylotuvimicrobium buryatense,GSM4932988,,,,,,,no,,,,,GEO,SRA1163251,,public,1CFC74747E0D479BF8991E924D3BAF19,13CE17B3A1A9821B82DCBC9D8CF061E1
SRR13125812,2021-05-25 18:22:33,2020-11-24 12:03:53,46806882,1685047752,0,36,644,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125812/SRR13125812.lite.1,SRX9567774,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7775527,SAMN16882211,simple,95641,Methylotuvimicrobium buryatense,GSM4932989,,,,,,,no,,,,,GEO,SRA1163251,,public,35D907E9A161160F6260CF39997DAFA8,CB382D72EEE92D06C99A72EA36516905
SRR13125813,2021-05-25 18:22:33,2020-11-24 12:01:15,20552116,739876176,0,36,331,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125813/SRR13125813.lite.1,SRX9567775,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7760955,SAMN16882210,simple,95641,Methylotuvimicrobium buryatense,GSM4932990,,,,,,,no,,,,,GEO,SRA1163251,,public,18CFB564A3B74581C451CBCB652909A6,433AC02847886BBF05260419AEC8E725
SRR13125814,2021-05-25 18:22:33,2020-11-24 12:00:23,17125852,616530672,0,36,253,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125814/SRR13125814.lite.1,SRX9567776,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7760313,SAMN16882209,simple,95641,Methylotuvimicrobium buryatense,GSM4932991,,,,,,,no,,,,,GEO,SRA1163251,,public,8DC2F5C283B4C1335A61C15C46D882C4,D66EDCC5AAB077617E7CE15FD47DB1D9
SRR13125815,2021-05-25 18:22:33,2020-11-24 12:00:42,20358634,732910824,0,36,321,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125815/SRR13125815.lite.1,SRX9567777,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7766929,SAMN16882208,simple,95641,Methylotuvimicrobium buryatense,GSM4932992,,,,,,,no,,,,,GEO,SRA1163251,,public,1770EA1CA03E8910B5758A70CC0841ED,CD9683D5A7F1389523E361D5F0766AB4
SRR13125816,2021-05-25 18:22:33,2020-11-24 12:06:17,14560549,1048359528,0,72,480,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125816/SRR13125816.lite.1,SRX9567778,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7758411,SAMN16882207,simple,95641,Methylotuvimicrobium buryatense,GSM4932993,,,,,,,no,,,,,GEO,SRA1163251,,public,6DE50E66F71A2AD9E310273DF0BAD7FC,84C3095ADCA302BDB5A74D0DF91DABE1
SRR13125817,2021-05-25 18:22:33,2020-11-24 12:00:57,17402636,626494896,0,36,290,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125817/SRR13125817.lite.1,SRX9567779,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7762371,SAMN16882206,simple,95641,Methylotuvimicrobium buryatense,GSM4932994,,,,,,,no,,,,,GEO,SRA1163251,,public,2C893F6454C38B3480F56B057507AF4A,87F0E9240922977668AB61678D13F5A6
SRR13125818,2021-05-25 18:22:33,2020-11-24 12:01:03,19704106,709347816,0,36,291,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125818/SRR13125818.lite.1,SRX9567780,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7766325,SAMN16882205,simple,95641,Methylotuvimicrobium buryatense,GSM4932995,,,,,,,no,,,,,GEO,SRA1163251,,public,C6CCF7FEE4564A7201E4DBE1D54D5283,2ECD0DD10610EAB1AE76D0629AC12BDB
SRR13125819,2021-05-25 18:22:33,2020-11-24 12:01:09,28573382,1028641752,0,36,441,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125819/SRR13125819.lite.1,SRX9567781,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7775503,SAMN16882202,simple,95641,Methylotuvimicrobium buryatense,GSM4932996,,,,,,,no,,,,,GEO,SRA1163251,,public,E780A85E10B099010F3203679F9C1FF8,8E632C3F8FA9D55C7B89F730AA7C84B5
SRR13125820,2021-05-25 18:22:33,2020-11-24 12:07:27,9070087,653046264,0,72,297,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125820/SRR13125820.lite.1,SRX9567782,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7758170,SAMN16882201,simple,95641,Methylotuvimicrobium buryatense,GSM4932997,,,,,,,no,,,,,GEO,SRA1163251,,public,367132CCE00E051CA037D3A12DF24C67,193227825C51C418A0BAC7949AF565B6
SRR13125821,2021-05-25 18:22:33,2020-11-24 12:01:15,21471480,772973280,0,36,342,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125821/SRR13125821.lite.1,SRX9567783,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7759739,SAMN16882200,simple,95641,Methylotuvimicrobium buryatense,GSM4932998,,,,,,,no,,,,,GEO,SRA1163251,,public,F6C167ADB7E335CE366728243A3AC77C,F022221507D3E04B4CB49AB4BCE29096
SRR13125822,2021-05-25 18:22:33,2020-11-24 12:00:57,18200628,655222608,0,36,268,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125822/SRR13125822.lite.1,SRX9567784,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7760743,SAMN16882199,simple,95641,Methylotuvimicrobium buryatense,GSM4932999,,,,,,,no,,,,,GEO,SRA1163251,,public,DAE1A8D80DE36388738CC47359B7F4FE,4BEA1EFB16B502113AE4DD4A375E620E
SRR13125823,2021-05-25 18:22:33,2020-11-24 12:05:18,28855627,1471636977,0,51,504,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125823/SRR13125823.lite.1,SRX9567785,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7762955,SAMN16882198,simple,95641,Methylotuvimicrobium buryatense,GSM4933000,,,,,,,no,,,,,GEO,SRA1163251,,public,74502A1B6061F84FD3C5CE612EC77815,2CFB199750E58D9C366179D0D6BDAEC2
SRR13125824,2021-05-25 18:22:33,2020-11-24 11:59:34,2218781,159752232,0,72,68,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125824/SRR13125824.lite.1,SRX9567786,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7763378,SAMN16882204,simple,95641,Methylotuvimicrobium buryatense,GSM4933001,,,,,,,no,,,,,GEO,SRA1163251,,public,04F4345CADAF4C070EF63E850088FC6D,CE90605383B523103562DC78839BCD86
SRR13125825,2021-05-25 18:22:33,2020-11-24 12:05:48,26889570,1371368070,0,51,467,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125825/SRR13125825.lite.1,SRX9567787,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7775710,SAMN16882203,simple,95641,Methylotuvimicrobium buryatense,GSM4933002,,,,,,,no,,,,,GEO,SRA1163251,,public,32BFED3C0C1B4CEFCC22F7571E4DFD38,C6EDC7B4286BD5F351C2D50015772ED7
SRR13125826,2021-05-25 18:22:33,2020-11-24 11:59:25,1710477,123154344,0,72,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125826/SRR13125826.lite.1,SRX9567788,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7776111,SAMN16882197,simple,95641,Methylotuvimicrobium buryatense,GSM4933003,,,,,,,no,,,,,GEO,SRA1163251,,public,3C31676162685D612C22E6647064B050,233C5EE6E95328E8932DF286F8453B7F
SRR13125827,2021-05-25 18:22:33,2020-11-24 12:06:11,29579686,1508563986,0,51,517,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125827/SRR13125827.lite.1,SRX9567789,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7760797,SAMN16882196,simple,95641,Methylotuvimicrobium buryatense,GSM4933004,,,,,,,no,,,,,GEO,SRA1163251,,public,6CA0BFB5261DFC5BCEC49D766D5ECD74,F516DE0BB18A706A70E372C603A808DB
SRR13125828,2021-05-25 18:22:32,2020-11-24 12:05:57,29494678,1504228578,0,51,513,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125828/SRR13125828.lite.1,SRX9567761,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7763924,SAMN16882195,simple,95641,Methylotuvimicrobium buryatense,GSM4933005,,,,,,,no,,,,,GEO,SRA1163251,,public,A44F9E32A12FDF441B72CE2B2F317D69,3C42ED4371EF385BE8C0D45DF400B71D
SRR13125829,2021-05-25 18:22:32,2020-11-24 12:06:01,31163579,1589342529,0,51,542,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125829/SRR13125829.lite.1,SRX9567762,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7773726,SAMN16882218,simple,95641,Methylotuvimicrobium buryatense,GSM4933006,,,,,,,no,,,,,GEO,SRA1163251,,public,B252A768E1C0964C44FADBF0CC9C7855,79FC45D72F519978EB6471795C73849D
SRR13125830,2021-05-25 18:22:32,2020-11-24 12:07:40,31273543,1594950693,0,51,544,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125830/SRR13125830.lite.1,SRX9567763,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7760762,SAMN16882217,simple,95641,Methylotuvimicrobium buryatense,GSM4933007,,,,,,,no,,,,,GEO,SRA1163251,,public,26BDAA34DBC48ABDE029C5D06F2B34C8,D1D23B82D7E7F45E0DAD1FBC4B758AB9
SRR13125831,2021-05-25 18:22:32,2020-11-24 11:59:52,1032142,74314224,0,72,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125831/SRR13125831.lite.1,SRX9567764,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7774141,SAMN16882216,simple,95641,Methylotuvimicrobium buryatense,GSM4933008,,,,,,,no,,,,,GEO,SRA1163251,,public,648B99D492EA33C77DC1C03DE67CD49B,E6A110EF9997E666F41E9A651BE74674
SRR13125832,2021-05-25 18:22:32,2020-11-24 12:00:09,1550520,111637440,0,72,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125832/SRR13125832.lite.1,SRX9567765,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7771163,SAMN16882215,simple,95641,Methylotuvimicrobium buryatense,GSM4933009,,,,,,,no,,,,,GEO,SRA1163251,,public,D69F0CF17A67538FB1C96C72F95242A8,199AC755290BCB729FAAE4747C04EBA8
SRR10758342,2020-03-04 09:56:10,2019-12-23 10:01:26,9663959,2899187700,9663959,300,1133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/758/SRR10758342.sralite.1,SRX7432817,1-2-t24-1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP238566,PRJNA597286,,597286,SRS5878145,SAMN13671670,simple,675511,Methylotuvimicrobium buryatense 5G,1-2-t24-1,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA1015635,,public,2DD28336FC4A570E6C92C740520DECF1,37962E840384618173A43B35A531D4E9
SRR10758347,2020-03-04 09:56:10,2019-12-23 10:00:50,7381927,2214578100,7381927,300,855,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/758/SRR10758347.sralite.1,SRX7432812,3-3-F1-24-1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP238566,PRJNA597286,,597286,SRS5878169,SAMN13671665,simple,675511,Methylotuvimicrobium buryatense 5G,3-3-F1-24-1,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA1015635,,public,5369280EF5C24925DDC6F3363E938E02,4588C9A81F49C47A145FAB0ABC312E91
